city,SLRating,jobId,id,CORating,nextJobTwo,CaVRating,numJobs,title,company,WLBRating,CaBRating,nextJobOne,state
Kansas City,3.4,17467,10715,3.7,consultant,3.8,4,Infrastructure Engineer,Microsoft,3.7,4.0,systems engineer,KS
Kansas City,3.4,4391,10716,3.7,intern,3.8,3,Lab Technician,Microsoft,3.7,4.0,administrative assistant,KS
Kansas City,3.4,15509,10717,3.7,account executive,3.8,3,Underwriter,Microsoft,3.7,4.0,auditor,KS
Kansas City,3.4,15357,10718,3.7,accounts payable analyst,3.8,3,Accounts Payable Specialist,Microsoft,3.7,4.0,accounts payable coordinator,KS
Kansas City,3.4,53030,10719,3.7,unit secretary,3.8,3,Transcriptionist,Microsoft,3.7,4.0,customer service representative,KS
Kansas City,3.4,161241,10720,3.7,,3.8,3,Cloud Solutions Architect,Microsoft,3.7,4.0,,KS
Kansas City,3.4,16103,10721,3.7,hr representative,3.8,3,HR Generalist,Microsoft,3.7,4.0,hr administrator,KS
Kansas City,3.4,64683,10722,3.7,,3.8,3,Support Technician,Microsoft,3.7,4.0,,KS
Kansas City,3.4,283662,10723,3.7,,3.8,3,IT Field Services Specialist,Microsoft,3.7,4.0,,KS
Kansas City,3.4,182138,10724,3.7,,3.8,3,RN Infusion Therapy Nurse,Microsoft,3.7,4.0,,KS
Kansas City,3.4,102809,10725,3.7,,3.8,3,Grants and Research Accountant,Microsoft,3.7,4.0,,KS
Kansas City,3.4,8339,10726,3.7,delivery driver,3.8,3,Warehouse Associate,Microsoft,3.7,4.0,machine operator,KS
Kansas City,3.4,56297,10727,3.7,,3.8,3,Receptionist,Microsoft,3.7,4.0,,KS
Kansas City,3.4,51699,10728,3.7,,3.8,3,Consumer Product Advisor,Microsoft,3.7,4.0,,KS
Kansas City,3.4,28220,10729,3.7,executive assistant,3.8,2,Sales Coordinator,Microsoft,3.7,4.0,sales representative,KS
Kansas City,3.4,64814,10730,3.7,contractor,3.8,2,Systems Administrator,Microsoft,3.7,4.0,it consultant,KS
Kansas City,3.4,683669,10731,3.7,,3.8,2,Manufacturing Systems Technician,Microsoft,3.7,4.0,,KS
Kansas City,3.4,43972,10732,3.7,business analyst ii,3.8,2,Financial Analyst I,Microsoft,3.7,4.0,contractor,KS
Kansas City,3.4,98358,10733,3.7,,3.8,2,Software Tester/QA Analyst,Microsoft,3.7,4.0,,KS
Kansas City,3.4,160715,10734,3.7,legal secretary,3.8,2,Catering Administrative Assistant,Microsoft,3.7,4.0,executive assistant to gm,KS
Kansas City,3.4,55576,10735,3.7,quality assurance manager,3.8,2,Quality Assurance Analyst,Microsoft,3.7,4.0,project manager,KS
Kansas City,3.4,8558,10736,3.7,,3.8,2,.NET Developer,Microsoft,3.7,4.0,,KS
Kansas City,3.4,62610,10737,3.7,office manager,3.8,2,Bookkeeper,Microsoft,3.7,4.0,assistant manager,KS
Kansas City,3.4,52481,10738,3.7,,3.8,2,Network Engineer,Microsoft,3.7,4.0,it manager,KS
Kansas City,3.4,951187,10739,3.7,,3.8,2,Radiological Consultant,Microsoft,3.7,4.0,,KS
Kansas City,3.4,211592,10740,3.7,,3.8,2,Laboratory Consultant,Microsoft,3.7,4.0,,KS
Kansas City,3.4,9817,10741,3.7,senior executive,3.8,2,Integration Architect,Microsoft,3.7,4.0,architect delivery specialist,KS
Kansas City,3.4,161251,10742,3.7,,3.8,2,Computer Operations Analyst,Microsoft,3.7,4.0,,KS
Kansas City,3.4,30488,10743,3.7,,3.8,2,Solutions Architect,Microsoft,3.7,4.0,,KS
Green Bay,3.4,15954,10744,3.7,executive assistant,3.8,4,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,WI
Green Bay,3.4,4279,10745,3.7,,3.8,4,Software Engineer,Microsoft,3.7,4.0,,WI
Green Bay,3.4,46742,10746,3.7,office assistant,3.8,2,Office Clerk,Microsoft,3.7,4.0,cashier,WI
Green Bay,3.4,364176,10747,3.7,,3.8,2,Web Chat Customer Service Representative,Microsoft,3.7,4.0,,WI
Green Bay,3.4,227499,10748,3.7,,3.8,1,Business Intelligence Junior Analyst,Microsoft,3.7,4.0,,WI
Green Bay,3.4,46278,10749,3.7,administrative assistant,3.8,1,Customer Support,Microsoft,3.7,4.0,sales assistant,WI
Green Bay,3.4,58412,10750,3.7,electro mechanical designer,3.8,1,Mechanical Designer,Microsoft,3.7,4.0,mechanical,WI
Green Bay,3.4,37136,10751,3.7,project manager,3.8,1,Programmer Analyst,Microsoft,3.7,4.0,senior programmer,WI
Green Bay,3.4,508231,10752,3.7,,3.8,1,Customer Service/Smartphone Technician,Microsoft,3.7,4.0,,WI
Green Bay,3.4,34175,10753,3.7,president,3.8,1,Human Resources Intern,Microsoft,3.7,4.0,consultant,WI
Green Bay,3.4,34140,10754,3.7,,3.8,1,Human Resources Benefits Specialist,Microsoft,3.7,4.0,,WI
Green Bay,3.4,7625,10755,3.7,consultant,3.8,1,Operations Analyst,Microsoft,3.7,4.0,operations manager,WI
Green Bay,3.4,8338,10756,3.7,security officer,3.8,1,Warehouse Assistant,Microsoft,3.7,4.0,pharmacy technician,WI
Green Bay,3.4,60210,10757,3.7,account manager,3.8,1,Customer Service Representative,Microsoft,3.7,4.0,supervisor,WI
Green Bay,3.4,60275,10758,3.7,receptionist,3.8,1,Customer Service Specialist,Microsoft,3.7,4.0,office assistant,WI
Green Bay,3.4,62731,10759,3.7,software engineer,3.8,1,Business Analyst,Microsoft,3.7,4.0,business systems analyst,WI
Appleton,3.4,63257,10760,3.7,sales representative,3.8,3,Logistics Supervisor,Microsoft,3.7,4.0,warehouse manager,WI
Appleton,3.4,60202,10761,3.7,administrative assistant,3.8,2,Customer Service REp,Microsoft,3.7,4.0,sales associate,WI
Appleton,3.4,282851,10762,3.7,,3.8,2,Order Fulfillment Associate,Microsoft,3.7,4.0,,WI
Appleton,3.4,17460,10763,3.7,senior infrastructure planning engineer,3.8,2,Infrastructure Architect,Microsoft,3.7,4.0,network engineer,WI
Appleton,3.4,47039,10764,3.7,bookkeeper,3.8,1,Payroll Specialist,Microsoft,3.7,4.0,payroll,WI
Appleton,3.4,599063,10765,3.7,,3.8,1,Operation Representative Spare Parts Preservation Specialist,Microsoft,3.7,4.0,,WI
Appleton,3.4,15954,10766,3.7,executive assistant,3.8,1,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,WI
Appleton,3.4,46043,10767,3.7,administrative assistant,3.8,1,Customer Service,Microsoft,3.7,4.0,sales associate,WI
Appleton,3.4,8558,10768,3.7,,3.8,1,.NET Developer,Microsoft,3.7,4.0,,WI
Appleton,3.4,46742,10769,3.7,office assistant,3.8,1,Office Clerk,Microsoft,3.7,4.0,cashier,WI
Appleton,3.4,9951,10770,3.7,project engineer,3.8,1,Assistant Engineer,Microsoft,3.7,4.0,mechanical engineer,WI
Reading,3.4,6769,10771,3.7,collections specialist,3.8,6,Collections Representative,Microsoft,3.7,4.0,sales associate,PA
Reading,3.4,15954,10772,3.7,executive assistant,3.8,2,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,PA
Reading,3.4,47451,10773,3.7,network technician,3.8,2,PC Technician,Microsoft,3.7,4.0,deployment technician,PA
Reading,3.4,15364,10774,3.7,office manager,3.8,2,Accounts Receivable,Microsoft,3.7,4.0,full charge bookkeeper,PA
Reading,3.4,145493,10775,3.7,,3.8,1,Purchasing Professional,Microsoft,3.7,4.0,,PA
Reading,3.4,34134,10776,3.7,human resources administrator,3.8,1,Human Resources Assistant,Microsoft,3.7,4.0,administrative assistant,PA
Reading,3.4,36405,10777,3.7,agile admin document control developer,3.8,1,Document Control Coordinator,Microsoft,3.7,4.0,document control manager plm admin,PA
Reading,3.4,46727,10778,3.7,research assistant,3.8,1,Office Assistant,Microsoft,3.7,4.0,customer service representative,PA
Reading,3.4,64814,10779,3.7,contractor,3.8,1,Systems Administrator,Microsoft,3.7,4.0,it consultant,PA
Reading,3.4,46043,10780,3.7,administrative assistant,3.8,1,Customer Service,Microsoft,3.7,4.0,sales associate,PA
Reading,3.4,53558,10781,3.7,,3.8,1,Validation Engineer,Microsoft,3.7,4.0,,PA
Reading,3.4,145738,10782,3.7,,3.8,1,AR Accountant,Microsoft,3.7,4.0,,PA
Reading,3.4,28275,10783,3.7,executive assistant,3.8,1,Sales Support Coordinator,Microsoft,3.7,4.0,administrator,PA
Reading,3.4,407525,10784,3.7,,3.8,1,Ms Dynamics Ax Implementation Specialist,Microsoft,3.7,4.0,,PA
Reading,3.4,100157,10785,3.7,,3.8,1,C++/.NET Developer,Microsoft,3.7,4.0,,PA
Reading,3.4,45525,10786,3.7,billing specialist,3.8,1,Credentialing Coordinator,Microsoft,3.7,4.0,administrative assistant,PA
Reading,3.4,15934,10787,3.7,office manager,3.8,1,Administrative,Microsoft,3.7,4.0,intern,PA
Reading,3.4,11622,10788,3.7,office manager,3.8,1,Administrative Asst,Microsoft,3.7,4.0,assistant manager,PA
Reading,3.4,34168,10789,3.7,manager,3.8,1,Human Resources Generalist,Microsoft,3.7,4.0,human resources manager,PA
Reading,3.4,47025,10790,3.7,accountant,3.8,1,PAYROLL Associate,Microsoft,3.7,4.0,payroll analyst,PA
Reading,3.4,186049,10791,3.7,,3.8,1,Part Time Administrative Assistant,Microsoft,3.7,4.0,,PA
Reading,3.4,83105,10792,3.7,,3.8,1,Cost Accounting Specialist,Microsoft,3.7,4.0,,PA
Reading,3.4,2211,10793,3.7,,3.8,1,Planner/Scheduler,Microsoft,3.7,4.0,,PA
Gainesville,3.4,927070,10794,3.7,,3.8,3,First Aid &amp; Safety Sales Representative,Microsoft,3.7,4.0,,FL
Gainesville,3.4,134226,10795,3.7,intern,3.8,3,Facilities Assistant,Microsoft,3.7,4.0,facilities coordinator,FL
Gainesville,3.4,61024,10796,3.7,,3.8,3,Database Analyst,Microsoft,3.7,4.0,senior consultant,FL
Gainesville,3.4,62610,10797,3.7,office manager,3.8,3,Bookkeeper,Microsoft,3.7,4.0,assistant manager,FL
Gainesville,3.4,177323,10798,3.7,,3.8,2,Document Control Engineer,Microsoft,3.7,4.0,,FL
Gainesville,3.4,32640,10799,3.7,academic advisor,3.8,1,Records Specialist,Microsoft,3.7,4.0,medical records tech,FL
Gainesville,3.4,15965,10800,3.7,intern,3.8,1,Administrative Assistant I,Microsoft,3.7,4.0,assistant manager,FL
Gainesville,3.4,9628,10801,3.7,account manager,3.8,1,Inside Sales Representative,Microsoft,3.7,4.0,account executive,FL
Gainesville,3.4,57069,10802,3.7,,3.8,1,Claims Administrator,Microsoft,3.7,4.0,corporate director,FL
Gainesville,3.4,210060,10803,3.7,customer service representative,3.8,1,Medical Scheduler,Microsoft,3.7,4.0,patient access representative,FL
Gainesville,3.4,1212,10804,3.7,paralegal specialist,3.8,1,Paralegal,Microsoft,3.7,4.0,litigation paralegal,FL
Elgin,3.4,44836,10805,3.7,administrative assistant,3.8,129,Sales Representative,Microsoft,3.7,4.0,sales associate,IL
Elgin,3.4,15954,10806,3.7,executive assistant,3.8,16,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,IL
Elgin,3.4,8558,10807,3.7,,3.8,12,.NET Developer,Microsoft,3.7,4.0,,IL
Elgin,3.4,62731,10808,3.7,software engineer,3.8,12,Business Analyst,Microsoft,3.7,4.0,business systems analyst,IL
Elgin,3.4,62046,10809,3.7,manager,3.8,11,Billing Specialist,Microsoft,3.7,4.0,staff accountant,IL
Elgin,3.4,55558,10810,3.7,executive assistant,3.8,11,Project Coordinator,Microsoft,3.7,4.0,executive administrative assistant,IL
Elgin,3.4,60210,10811,3.7,account manager,3.8,10,Customer Service Representative,Microsoft,3.7,4.0,supervisor,IL
Elgin,3.4,67335,10812,3.7,medical biller manager,3.8,10,Cash Applications Specialist,Microsoft,3.7,4.0,office manager,IL
Elgin,3.4,64814,10813,3.7,contractor,3.8,10,Systems Administrator,Microsoft,3.7,4.0,it consultant,IL
Elgin,3.4,174679,10814,3.7,,3.8,8,Applications Development Technical Specialist,Microsoft,3.7,4.0,,IL
Elgin,3.4,30270,10815,3.7,,3.8,8,Software Developer,Microsoft,3.7,4.0,senior software engineer,IL
Elgin,3.4,46727,10816,3.7,research assistant,3.8,7,Office Assistant,Microsoft,3.7,4.0,customer service representative,IL
Elgin,3.4,51699,10817,3.7,,3.8,7,Consumer Product Advisor,Microsoft,3.7,4.0,,IL
Elgin,3.4,5225,10818,3.7,,3.8,7,SQL Database Administrator,Microsoft,3.7,4.0,,IL
Elgin,3.4,282695,10819,3.7,,3.8,7,Operations Management Supervisor,Microsoft,3.7,4.0,,IL
Elgin,3.4,57927,10820,3.7,medical receptionist,3.8,7,Medical Biller,Microsoft,3.7,4.0,receptionist,IL
Elgin,3.4,161241,10821,3.7,,3.8,7,Cloud Solutions Architect,Microsoft,3.7,4.0,,IL
Elgin,3.4,46162,10822,3.7,cashier,3.8,7,Data Entry,Microsoft,3.7,4.0,internship,IL
Elgin,3.4,56297,10823,3.7,,3.8,7,Receptionist,Microsoft,3.7,4.0,,IL
Elgin,3.4,30488,10824,3.7,,3.8,6,Solutions Architect,Microsoft,3.7,4.0,,IL
Elgin,3.4,62022,10825,3.7,office manager,3.8,6,Billing Analyst,Microsoft,3.7,4.0,assistant manager,IL
Elgin,3.4,61011,10826,3.7,software engineer,3.8,6,Database Administrator,Microsoft,3.7,4.0,database developer,IL
Elgin,3.4,26561,10827,3.7,,3.8,6,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,IL
Elgin,3.4,46043,10828,3.7,administrative assistant,3.8,6,Customer Service,Microsoft,3.7,4.0,sales associate,IL
Elgin,3.4,23437,10829,3.7,senior accountant,3.8,6,Accountant,Microsoft,3.7,4.0,financial analyst,IL
Elgin,3.4,23488,10830,3.7,accounts payable specialist,3.8,6,Accounting Clerk,Microsoft,3.7,4.0,office manager,IL
Elgin,3.4,659956,10831,3.7,,3.8,5,Software Engineer - Campus Direct,Microsoft,3.7,4.0,,IL
Elgin,3.4,58243,10832,3.7,,3.8,5,Technical Operations Engineer,Microsoft,3.7,4.0,,IL
Elgin,3.4,63037,10833,3.7,,3.8,5,Business Intelligence Developer,Microsoft,3.7,4.0,,IL
Elgin,3.4,13842,10834,3.7,,3.8,5,Microsoft Systems Engineer,Microsoft,3.7,4.0,,IL
Elgin,3.4,198413,10835,3.7,,3.8,5,Maintenance Technician I,Microsoft,3.7,4.0,,IL
Elgin,3.4,39418,10836,3.7,graphic,3.8,5,Graphic Designer,Microsoft,3.7,4.0,freelance designer,IL
Elgin,3.4,952338,10837,3.7,,3.8,5,Public Safety Officer I,Microsoft,3.7,4.0,,IL
Elgin,3.4,52431,10838,3.7,manager,3.8,5,Network Administrator,Microsoft,3.7,4.0,project manager,IL
Elgin,3.4,5361,10839,3.7,senior staff accountant,3.8,5,Staff Accountant,Microsoft,3.7,4.0,financial analyst,IL
Elgin,3.4,53030,10840,3.7,unit secretary,3.8,5,Transcriptionist,Microsoft,3.7,4.0,customer service representative,IL
Elgin,3.4,137121,10841,3.7,,3.8,5,Securities Operations Service Specialist,Microsoft,3.7,4.0,,IL
Elgin,3.4,279393,10842,3.7,,3.8,5,Warehouse Operations Associate,Microsoft,3.7,4.0,,IL
Elgin,3.4,927070,10843,3.7,,3.8,5,First Aid &amp; Safety Sales Representative,Microsoft,3.7,4.0,,IL
Elgin,3.4,526102,10844,3.7,,3.8,5,Software Developer(.NET),Microsoft,3.7,4.0,,IL
Garden City,3.4,15954,10845,3.7,executive assistant,3.8,61,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,NY
Garden City,3.4,60210,10846,3.7,account manager,3.8,20,Customer Service Representative,Microsoft,3.7,4.0,supervisor,NY
Garden City,3.4,56297,10847,3.7,,3.8,20,Receptionist,Microsoft,3.7,4.0,,NY
Garden City,3.4,8558,10848,3.7,,3.8,18,.NET Developer,Microsoft,3.7,4.0,,NY
Garden City,3.4,62610,10849,3.7,office manager,3.8,16,Bookkeeper,Microsoft,3.7,4.0,assistant manager,NY
Garden City,3.4,64814,10850,3.7,contractor,3.8,12,Systems Administrator,Microsoft,3.7,4.0,it consultant,NY
Garden City,3.4,62731,10851,3.7,software engineer,3.8,12,Business Analyst,Microsoft,3.7,4.0,business systems analyst,NY
Garden City,3.4,15871,10852,3.7,intern,3.8,12,Admin Assistant,Microsoft,3.7,4.0,clerical assistant,NY
Garden City,3.4,52481,10853,3.7,,3.8,11,Network Engineer,Microsoft,3.7,4.0,it manager,NY
Garden City,3.4,26561,10854,3.7,,3.8,11,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,NY
Garden City,3.4,46844,10855,3.7,receptionist,3.8,11,Part Time Teller,Microsoft,3.7,4.0,head teller,NY
Garden City,3.4,43960,10856,3.7,controller,3.8,10,Financial Analyst,Microsoft,3.7,4.0,project manager,NY
Garden City,3.4,5361,10857,3.7,senior staff accountant,3.8,10,Staff Accountant,Microsoft,3.7,4.0,financial analyst,NY
Garden City,3.4,161241,10858,3.7,,3.8,10,Cloud Solutions Architect,Microsoft,3.7,4.0,,NY
Garden City,3.4,41824,10859,3.7,,3.8,9,Premier Field Engineer,Microsoft,3.7,4.0,,NY
Garden City,3.4,15349,10860,3.7,accounts payable specialist,3.8,9,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,NY
Garden City,3.4,6274,10861,3.7,administrative assistant,3.8,9,Client Service Associate,Microsoft,3.7,4.0,sales assistant,NY
Garden City,3.4,705989,10862,3.7,,3.8,9,Patient Accounts Rep,Microsoft,3.7,4.0,,NY
Garden City,3.4,57919,10863,3.7,customer service representative,3.8,9,Medical Assistant,Microsoft,3.7,4.0,patient care technician,NY
Garden City,3.4,39418,10864,3.7,graphic,3.8,8,Graphic Designer,Microsoft,3.7,4.0,freelance designer,NY
Garden City,3.4,62818,10865,3.7,litigation secretary,3.8,8,Legal Secretary,Microsoft,3.7,4.0,executive legal secretary,NY
Garden City,3.4,15369,10866,3.7,sales associate,3.8,8,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,NY
Garden City,3.4,26279,10867,3.7,consultant,3.8,7,Systems Analyst,Microsoft,3.7,4.0,software engineer,NY
Garden City,3.4,4279,10868,3.7,,3.8,7,Software Engineer,Microsoft,3.7,4.0,,NY
Garden City,3.4,58595,10869,3.7,service technician,3.8,7,Technician,Microsoft,3.7,4.0,intern,NY
Garden City,3.4,46727,10870,3.7,research assistant,3.8,7,Office Assistant,Microsoft,3.7,4.0,customer service representative,NY
Garden City,3.4,46721,10871,3.7,customer service representative,3.8,7,Office Administrator,Microsoft,3.7,4.0,receptionist,NY
Garden City,3.4,62046,10872,3.7,manager,3.8,7,Billing Specialist,Microsoft,3.7,4.0,staff accountant,NY
Garden City,3.4,62044,10873,3.7,staff accountant,3.8,7,Billing Representative,Microsoft,3.7,4.0,asst manager,NY
Garden City,3.4,29301,10874,3.7,adjunct professor,3.8,7,Instructor,Microsoft,3.7,4.0,research assistant,NY
Garden City,3.4,47020,10875,3.7,payroll analyst,3.8,7,Payroll Administrator,Microsoft,3.7,4.0,office manager,NY
Garden City,3.4,7967,10876,3.7,,3.8,7,Web Developer,Microsoft,3.7,4.0,senior software engineer,NY
Garden City,3.4,99413,10877,3.7,,3.8,7,Tax Consultant/Accountant,Microsoft,3.7,4.0,,NY
Garden City,3.4,11716,10878,3.7,net developer,3.8,7,Sharepoint Developer,Microsoft,3.7,4.0,software developer,NY
Garden City,3.4,186553,10879,3.7,,3.8,6,PFE,Microsoft,3.7,4.0,,NY
Garden City,3.4,30498,10880,3.7,project manager,3.8,6,Solutions Consultant,Microsoft,3.7,4.0,sales engineer,NY
Garden City,3.4,61011,10881,3.7,software engineer,3.8,6,Database Administrator,Microsoft,3.7,4.0,database developer,NY
Garden City,3.4,507160,10882,3.7,,3.8,6,Entry Level Recruitment Consultant,Microsoft,3.7,4.0,,NY
Richland,3.4,55252,10883,3.7,executive assistant,3.8,5,Project Specialist,Microsoft,3.7,4.0,executive administrative assistant,WA
Richland,3.4,58571,10884,3.7,,3.8,2,Technical Writer/Editor,Microsoft,3.7,4.0,,WA
Richland,3.4,46958,10885,3.7,project coordinator,3.8,2,Operations Specialist,Microsoft,3.7,4.0,office manager,WA
Richland,3.4,62610,10886,3.7,office manager,3.8,2,Bookkeeper,Microsoft,3.7,4.0,assistant manager,WA
Richland,3.4,43298,10887,3.7,field engineer,3.8,1,Field Service Technician,Microsoft,3.7,4.0,field service representative,WA
Richland,3.4,15954,10888,3.7,executive assistant,3.8,1,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,WA
Richland,3.4,55558,10889,3.7,executive assistant,3.8,1,Project Coordinator,Microsoft,3.7,4.0,executive administrative assistant,WA
Richland,3.4,155873,10890,3.7,,3.8,1,Procedure Specialist,Microsoft,3.7,4.0,,WA
Richland,3.4,55554,10891,3.7,senior consultant,3.8,1,Project Controls Specialist,Microsoft,3.7,4.0,project manager,WA
Richland,3.4,81077,10892,3.7,,3.8,1,Database Administrator Engineer,Microsoft,3.7,4.0,,WA
Richland,3.4,2211,10893,3.7,,3.8,1,Planner/Scheduler,Microsoft,3.7,4.0,,WA
Richland,3.4,49304,10894,3.7,senior job developer,3.8,1,Employment Specialist,Microsoft,3.7,4.0,account manager,WA
Richland,3.4,31639,10895,3.7,,3.8,1,Estimator,Microsoft,3.7,4.0,senior project manager,WA
San Leandro,3.4,15954,10896,3.7,executive assistant,3.8,14,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CA
San Leandro,3.4,6274,10897,3.7,administrative assistant,3.8,13,Client Service Associate,Microsoft,3.7,4.0,sales assistant,CA
San Leandro,3.4,56297,10898,3.7,,3.8,12,Receptionist,Microsoft,3.7,4.0,,CA
San Leandro,3.4,15349,10899,3.7,accounts payable specialist,3.8,10,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,CA
San Leandro,3.4,15369,10900,3.7,sales associate,3.8,8,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,CA
San Leandro,3.4,60210,10901,3.7,account manager,3.8,6,Customer Service Representative,Microsoft,3.7,4.0,supervisor,CA
San Leandro,3.4,158251,10902,3.7,,3.8,6,Account Technology Strategist,Microsoft,3.7,4.0,,CA
San Leandro,3.4,28424,10903,3.7,executive administrative assistant,3.8,6,Sales Development Representative,Microsoft,3.7,4.0,inside sales representative,CA
San Leandro,3.4,4279,10904,3.7,,3.8,6,Software Engineer,Microsoft,3.7,4.0,,CA
San Leandro,3.4,53030,10905,3.7,unit secretary,3.8,6,Transcriptionist,Microsoft,3.7,4.0,customer service representative,CA
San Leandro,3.4,23437,10906,3.7,senior accountant,3.8,6,Accountant,Microsoft,3.7,4.0,financial analyst,CA
San Leandro,3.4,115990,10907,3.7,brand ambassador,3.8,6,Warehouse Operations Supervisor,Microsoft,3.7,4.0,purchasing agent,CA
San Leandro,3.4,2954898,10908,3.7,,3.8,6,IT Service Desk Support,Microsoft,3.7,4.0,,CA
San Leandro,3.4,3017,10909,3.7,design intern,3.8,6,Associate Designer,Microsoft,3.7,4.0,freelance designer,CA
San Leandro,3.4,55558,10910,3.7,executive assistant,3.8,5,Project Coordinator,Microsoft,3.7,4.0,executive administrative assistant,CA
San Leandro,3.4,908217,10911,3.7,,3.8,5,Microsoft Expert,Microsoft,3.7,4.0,,CA
San Leandro,3.4,161241,10912,3.7,,3.8,5,Cloud Solutions Architect,Microsoft,3.7,4.0,,CA
San Leandro,3.4,13314,10913,3.7,marketing associate,3.8,5,Marketing Intern,Microsoft,3.7,4.0,volunteer,CA
San Leandro,3.4,8558,10914,3.7,,3.8,5,.NET Developer,Microsoft,3.7,4.0,,CA
San Leandro,3.4,29695,10915,3.7,mortgage processor,3.8,4,Insurance Account Representative,Microsoft,3.7,4.0,payroll specialist,CA
San Leandro,3.4,568135,10916,3.7,,3.8,4,Microsoft SQL Server Database Administrator,Microsoft,3.7,4.0,,CA
San Leandro,3.4,34168,10917,3.7,manager,3.8,4,Human Resources Generalist,Microsoft,3.7,4.0,human resources manager,CA
San Leandro,3.4,62429,10918,3.7,manager,3.8,4,Business Development Officer,Microsoft,3.7,4.0,controller,CA
San Leandro,3.4,640585,10919,3.7,,3.8,4,Contract Recruiter/Sourcer,Microsoft,3.7,4.0,,CA
San Leandro,3.4,196496,10920,3.7,,3.8,4,Consumer Services Advisor,Microsoft,3.7,4.0,,CA
San Leandro,3.4,139245,10921,3.7,administrative assistant,3.8,4,Customer Service Liaison,Microsoft,3.7,4.0,human resource coordinator,CA
San Leandro,3.4,61618,10922,3.7,,3.8,4,Product Marketing Associate,Microsoft,3.7,4.0,,CA
San Leandro,3.4,1261649,10923,3.7,,3.8,4,Temporary Designer,Microsoft,3.7,4.0,,CA
San Leandro,3.4,577572,10924,3.7,,3.8,3,Azure Worldwide Technology Solution Professional,Microsoft,3.7,4.0,,CA
San Leandro,3.4,407404,10925,3.7,,3.8,3,Microsoft Architect,Microsoft,3.7,4.0,,CA
Concord,3.4,15954,10926,3.7,executive assistant,3.8,14,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CA
Concord,3.4,6274,10927,3.7,administrative assistant,3.8,13,Client Service Associate,Microsoft,3.7,4.0,sales assistant,CA
Concord,3.4,56297,10928,3.7,,3.8,12,Receptionist,Microsoft,3.7,4.0,,CA
Concord,3.4,15349,10929,3.7,accounts payable specialist,3.8,10,Accounts Payable Clerk,Microsoft,3.7,4.0,office manager,CA
Concord,3.4,15369,10930,3.7,sales associate,3.8,8,Accounts Receivable Clerk,Microsoft,3.7,4.0,accounting clerk,CA
Concord,3.4,60210,10931,3.7,account manager,3.8,6,Customer Service Representative,Microsoft,3.7,4.0,supervisor,CA
Concord,3.4,158251,10932,3.7,,3.8,6,Account Technology Strategist,Microsoft,3.7,4.0,,CA
Concord,3.4,28424,10933,3.7,executive administrative assistant,3.8,6,Sales Development Representative,Microsoft,3.7,4.0,inside sales representative,CA
Concord,3.4,4279,10934,3.7,,3.8,6,Software Engineer,Microsoft,3.7,4.0,,CA
Concord,3.4,53030,10935,3.7,unit secretary,3.8,6,Transcriptionist,Microsoft,3.7,4.0,customer service representative,CA
Concord,3.4,23437,10936,3.7,senior accountant,3.8,6,Accountant,Microsoft,3.7,4.0,financial analyst,CA
Concord,3.4,115990,10937,3.7,brand ambassador,3.8,6,Warehouse Operations Supervisor,Microsoft,3.7,4.0,purchasing agent,CA
Concord,3.4,2954898,10938,3.7,,3.8,6,IT Service Desk Support,Microsoft,3.7,4.0,,CA
Concord,3.4,3017,10939,3.7,design intern,3.8,6,Associate Designer,Microsoft,3.7,4.0,freelance designer,CA
Concord,3.4,55558,10940,3.7,executive assistant,3.8,5,Project Coordinator,Microsoft,3.7,4.0,executive administrative assistant,CA
Concord,3.4,908217,10941,3.7,,3.8,5,Microsoft Expert,Microsoft,3.7,4.0,,CA
Concord,3.4,161241,10942,3.7,,3.8,5,Cloud Solutions Architect,Microsoft,3.7,4.0,,CA
Concord,3.4,13314,10943,3.7,marketing associate,3.8,5,Marketing Intern,Microsoft,3.7,4.0,volunteer,CA
Concord,3.4,8558,10944,3.7,,3.8,5,.NET Developer,Microsoft,3.7,4.0,,CA
Concord,3.4,29695,10945,3.7,mortgage processor,3.8,4,Insurance Account Representative,Microsoft,3.7,4.0,payroll specialist,CA
Concord,3.4,568135,10946,3.7,,3.8,4,Microsoft SQL Server Database Administrator,Microsoft,3.7,4.0,,CA
Concord,3.4,34168,10947,3.7,manager,3.8,4,Human Resources Generalist,Microsoft,3.7,4.0,human resources manager,CA
Concord,3.4,62429,10948,3.7,manager,3.8,4,Business Development Officer,Microsoft,3.7,4.0,controller,CA
Concord,3.4,640585,10949,3.7,,3.8,4,Contract Recruiter/Sourcer,Microsoft,3.7,4.0,,CA
